date,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,rain,snowfall,weather_code,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_direction_100m
2021-01-01 00:00:00,9.576,84.12095,7.026,0.0,0.0,0.0,3.0,1002.32556,100.0,25.809765,239.85869,241.09773
2021-01-01 01:00:00,8.726,79.22212,5.326,0.0,0.0,0.0,3.0,1003.61163,94.8,24.633049,243.06055,244.17906
2021-01-01 02:00:00,8.226,74.578575,3.976,0.0,0.0,0.0,3.0,1004.2037,88.799995,23.03156,245.03723,246.33684
2021-01-01 03:00:00,8.476,71.04113,3.526,0.0,0.0,0.0,3.0,1004.60547,90.0,20.456745,241.63104,241.92761
2021-01-01 04:00:00,8.676,65.998314,2.676,0.0,0.0,0.0,3.0,1005.0064,90.0,23.042812,241.03244,241.29414
2021-01-01 05:00:00,8.076,60.87593,0.976,0.0,0.0,0.0,3.0,1005.3982,86.399994,24.633049,243.06055,244.17906
2021-01-01 06:00:00,7.176,66.376114,1.326,0.0,0.0,0.0,2.0,1005.8858,55.8,22.771244,230.77434,233.01114
2021-01-01 07:00:00,6.376,69.37186,1.176,0.0,0.0,0.0,0.0,1006.17535,0.9,21.096123,233.32556,235.45984
2021-01-01 08:00:00,5.476,71.98837,0.82600003,0.0,0.0,0.0,0.0,1006.9619,4.5,19.881649,238.32457,240.57263
2021-01-01 09:00:00,5.026,65.898506,-0.824,0.0,0.0,0.0,0.0,1007.7539,0.0,20.275385,253.49556,254.30994
2021-01-01 10:00:00,4.526,65.78613,-1.324,0.0,0.0,0.0,0.0,1008.5453,0.0,18.692286,254.3577,255.96373
2021-01-01 11:00:00,4.376,66.236565,-1.374,0.0,0.0,0.0,0.0,1009.3407,0.0,18.59845,255.42574,258.04343
2021-01-01 12:00:00,3.676,69.06288,-1.474,0.0,0.0,0.0,0.0,1010.5282,0.0,15.941944,263.51703,265.48608
2021-01-01 13:00:00,3.676,69.06288,-1.474,0.0,0.0,0.0,0.0,1011.2258,0.0,14.830076,264.4279,267.64676
2021-01-01 14:00:00,4.176,69.92952,-0.824,0.0,0.0,0.0,0.0,1012.2289,0.0,14.044615,271.46878,274.6986
2021-01-01 15:00:00,5.776,65.82683,-0.124000005,0.0,0.0,0.0,0.0,1013.444,0.0,14.05845,272.9356,275.19434
2021-01-01 16:00:00,7.326,62.247246,0.57600003,0.0,0.0,0.0,0.0,1014.3598,0.0,14.154915,277.30566,278.74606
2021-01-01 17:00:00,8.826,59.1217,1.276,0.0,0.0,0.0,0.0,1014.07825,0.0,16.071491,285.59286,285.4222
2021-01-01 18:00:00,10.176,56.97328,2.026,0.0,0.0,0.0,0.0,1013.1971,0.0,18.1041,287.3541,287.90454
2021-01-01 19:00:00,11.326,55.08027,2.626,0.0,0.0,0.0,0.0,1012.6124,1.8000001,17.917007,292.4428,293.08514
2021-01-01 20:00:00,11.976,54.668327,3.126,0.0,0.0,0.0,0.0,1012.62,18.900002,14.118243,289.35907,290.17075
2021-01-01 21:00:00,12.226,54.73416,3.376,0.0,0.0,0.0,1.0,1012.72253,28.2,12.979984,289.44012,290.69553
2021-01-01 22:00:00,11.976,55.250725,3.276,0.0,0.0,0.0,1.0,1013.4174,29.1,12.303366,290.55612,291.57138
2021-01-01 23:00:00,10.876,60.47817,3.526,0.0,0.0,0.0,1.0,1014.3017,28.2,8.654986,286.92758,290.85452
2021-01-02 00:00:00,7.726,68.42052,2.276,0.0,0.0,0.0,1.0,1015.5606,28.5,11.298495,329.3494,328.5232
2021-01-02 01:00:00,6.826,70.46465,1.826,0.0,0.0,0.0,1.0,1016.3472,20.7,11.808878,322.43134,323.6954
2021-01-02 02:00:00,6.226,72.13203,1.576,0.0,0.0,0.0,1.0,1017.63556,45.3,10.195057,312.1375,317.17474
2021-01-02 03:00:00,6.276,69.85138,1.176,0.0,0.0,0.0,2.0,1018.33386,52.499996,10.009036,307.6943,314.21527
2021-01-02 04:00:00,5.876,69.519,0.726,0.0,0.0,0.0,0.0,1018.4288,4.5,9.1641035,315.0001,323.13
2021-01-02 05:00:00,4.626,75.28222,0.62600005,0.0,0.0,0.0,0.0,1018.41376,0.0,6.4096174,321.8427,334.59232
2021-01-02 06:00:00,3.676,81.341644,0.776,0.0,0.0,0.0,0.0,1018.30225,0.0,4.6938257,302.47116,330.4613
2021-01-02 07:00:00,3.576,80.74329,0.57600003,0.0,0.0,0.0,0.0,1018.69995,0.0,7.729527,297.75842,312.5104
2021-01-02 08:00:00,3.226,81.279854,0.326,0.0,0.0,0.0,0.0,1018.89484,0.6,7.9036193,300.06848,310.23627
2021-01-02 09:00:00,2.876,81.2316,-0.024,0.0,0.0,0.0,1.0,1019.1897,34.2,8.766573,289.1791,300.411
2021-01-02 10:00:00,3.526,75.638176,-0.374,0.0,0.0,0.0,1.0,1019.1977,25.800001,9.983106,295.64096,301.6754
2021-01-02 11:00:00,3.576,74.55379,-0.524,0.0,0.0,0.0,1.0,1019.597,38.4,9.83268,293.7495,300.7841
2021-01-02 12:00:00,3.276,80.70095,0.276,0.0,0.0,0.0,1.0,1019.39386,21.0,9.360001,292.6199,300.96368
2021-01-02 13:00:00,3.426,79.851326,0.276,0.0,0.0,0.0,0.0,1019.7944,3.3000002,9.83268,293.7495,299.74478
2021-01-02 14:00:00,3.876,79.9172,0.726,0.0,0.0,0.0,1.0,1020.29816,34.800003,11.043261,289.0257,298.85556
2021-01-02 15:00:00,5.826,73.62299,1.4760001,0.0,0.0,0.0,1.0,1021.11914,30.000002,10.495713,292.16638,295.94223
2021-01-02 16:00:00,7.426,67.62943,1.826,0.0,0.0,0.0,0.0,1021.4375,0.0,12.538134,309.17365,311.53168
2021-01-02 17:00:00,9.326,62.056385,2.426,0.0,0.0,0.0,0.0,1020.96185,0.0,14.021525,311.87778,313.4519
2021-01-02 18:00:00,10.876,57.152966,2.726,0.0,0.0,0.0,0.0,1020.18256,0.0,16.135872,308.65982,309.55963
2021-01-02 19:00:00,11.976,53.14176,2.726,0.0,0.0,0.0,0.0,1018.99927,0.0,14.799459,311.05472,311.2846
2021-01-02 20:00:00,12.776,49.009777,2.326,0.0,0.0,0.0,0.0,1018.3107,0.0,13.493999,313.91916,314.19315
2021-01-02 21:00:00,12.926,46.00181,1.576,0.0,0.0,0.0,0.0,1018.0134,0.0,13.237038,315.0001,315.83023
2021-01-02 22:00:00,12.676,44.789936,0.976,0.0,0.0,0.0,0.0,1017.9108,0.0,11.212135,317.6026,317.72638
2021-01-02 23:00:00,10.726,60.655212,3.426,0.0,0.0,0.0,0.0,1018.0876,0.0,5.3517847,317.72638,319.39877
2021-01-03 00:00:00,11.176,51.803684,1.626,0.0,0.0,0.0,0.0,1018.29224,0.0,3.319036,12.528798,22.61991
2021-01-03 01:00:00,10.126,55.553513,1.626,0.0,0.0,0.0,0.0,1018.47925,0.0,3.8773184,111.801476,77.00539
2021-01-03 02:00:00,7.526,68.13523,2.026,0.0,0.0,0.0,0.0,1018.4485,0.0,5.815978,158.19853,126.25393
2021-01-03 03:00:00,5.526,78.742096,2.126,0.0,0.0,0.0,0.0,1018.82324,0.0,8.350138,187.43132,168.69011
2021-01-03 04:00:00,5.526,78.18269,2.026,0.0,0.0,0.0,0.0,1018.82324,0.0,6.924738,188.97255,195.01842
2021-01-03 05:00:00,5.826,72.574715,1.276,0.0,0.0,0.0,0.0,1018.9264,0.0,9.255571,193.49574,196.69933
2021-01-03 06:00:00,5.826,71.79719,1.126,0.0,0.0,0.0,0.0,1018.8268,0.0,9.449572,197.74477,199.48622
2021-01-03 07:00:00,5.226,77.02556,1.526,0.0,0.0,0.0,0.0,1018.72003,0.0,8.217153,208.8107,209.40709
2021-01-03 08:00:00,4.776,80.33489,1.676,0.0,0.0,0.0,0.0,1018.6147,0.0,7.9036193,210.0685,213.42484
2021-01-03 09:00:00,4.476,82.03571,1.676,0.0,0.0,0.0,1.0,1018.21246,24.6,7.754637,201.80147,210.46547
2021-01-03 10:00:00,4.376,82.31656,1.626,0.0,0.0,0.0,1.0,1017.9122,25.500002,8.654986,196.9276,204.51962
2021-01-03 11:00:00,4.226,82.59229,1.526,0.0,0.0,0.0,1.0,1017.811,25.800001,7.8954163,204.22774,207.80136
2021-01-03 12:00:00,4.276,82.89484,1.626,0.0,0.0,0.0,0.0,1017.91095,18.6,7.9036193,210.0685,210.65059
2021-01-03 13:00:00,4.126,83.47151,1.576,0.0,0.0,0.0,0.0,1018.3081,14.400001,9.339208,207.55272,208.7397
2021-01-03 14:00:00,5.826,79.63193,2.576,0.0,0.0,0.0,1.0,1018.42804,22.2,10.966713,203.19862,205.49751
2021-01-03 15:00:00,9.526,71.74426,4.676,0.0,0.0,0.0,0.0,1018.97046,18.900002,11.269782,206.56499,207.80136
2021-01-03 16:00:00,12.876,64.2042,6.276,0.0,0.0,0.0,0.0,1019.2088,11.1,10.636766,203.9625,203.70265
2021-01-03 17:00:00,15.376,58.08671,7.176,0.0,0.0,0.0,0.0,1018.7389,0.0,13.37825,203.80595,204.5377
2021-01-03 18:00:00,16.776,51.86461,6.826,0.0,0.0,0.0,0.0,1018.0567,0.0,15.94601,208.30066,208.68605
2021-01-03 19:00:00,17.575998,48.967834,6.726,0.0,0.0,0.0,0.0,1016.57043,0.0,15.0038395,210.25635,210.25635
2021-01-03 20:00:00,18.026,47.92782,6.826,0.0,0.0,0.0,0.0,1015.67834,0.0,14.007655,205.90645,207.05052
2021-01-03 21:00:00,18.075998,50.636654,7.676,0.0,0.0,0.0,0.0,1014.9813,0.0,14.458382,198.88618,200.07161
2021-01-03 22:00:00,17.626,55.000362,8.476,0.0,0.0,0.0,0.0,1014.8764,0.0,12.144331,191.9761,193.49574
2021-01-03 23:00:00,15.576,64.80562,8.976,0.0,0.0,0.0,0.0,1014.55457,0.0,8.64,180.0,186.1154
2021-01-04 00:00:00,13.976,68.75519,8.326,0.0,0.0,0.0,0.0,1014.33734,0.0,13.138765,170.53775,176.42374
2021-01-04 01:00:00,13.476,71.75099,8.476,0.0,0.0,0.0,0.0,1014.7303,0.0,17.294992,177.6141,180.62274
2021-01-04 02:00:00,12.626,75.335106,8.376,0.0,0.0,0.0,0.0,1015.0196,0.0,16.215992,182.54475,185.13629
2021-01-04 03:00:00,11.926,78.88139,8.376,0.0,0.0,0.0,0.0,1015.211,0.0,13.684735,181.5074,184.87918
2021-01-04 04:00:00,11.376,82.91432,8.576,0.0,0.0,0.0,0.0,1015.1049,0.0,12.599999,180.0,184.28908
2021-01-04 05:00:00,10.926,88.06134,9.026,0.0,0.0,0.0,0.0,1015.0001,0.0,11.885453,181.73567,185.19434
2021-01-04 06:00:00,10.676,90.75162,9.226,0.0,0.0,0.0,0.0,1014.8972,0.0,10.041354,194.5345,196.38962
2021-01-04 07:00:00,10.526,92.28137,9.326,0.0,0.0,0.0,0.0,1014.6963,0.0,9.565437,199.79897,202.4259
2021-01-04 08:00:00,10.276,93.51773,9.276,0.0,0.0,0.0,0.0,1014.4941,0.0,8.225035,203.19861,206.96564
2021-01-04 09:00:00,10.226,94.46365,9.376,0.0,0.0,0.0,0.0,1014.19446,0.0,8.373386,205.4633,209.40709
2021-01-04 10:00:00,10.226,95.74141,9.576,0.0,0.0,0.0,0.0,1013.89545,0.0,8.854829,206.56499,212.94922
2021-01-04 11:00:00,10.226,96.06321,9.626,0.0,0.0,0.0,0.0,1014.0948,1.2,8.587338,213.02386,217.40543
2021-01-04 12:00:00,10.376,95.74634,9.726,0.0,0.0,0.0,0.0,1014.495,0.0,8.714677,218.2902,222.5104
2021-01-04 13:00:00,9.976,97.02859,9.526,0.0,0.0,0.0,0.0,1014.98895,0.0,8.942214,220.10085,224.9999
2021-01-04 14:00:00,10.926,96.40554,10.376,0.0,0.0,0.0,0.0,1015.59827,0.0,10.44,226.39711,228.65231
2021-01-04 15:00:00,13.776,91.56303,12.426,0.0,0.0,0.0,0.0,1016.7272,0.0,11.609651,240.2552,239.19862
2021-01-04 16:00:00,16.126,86.804955,13.926,0.0,0.0,0.0,0.0,1016.95325,0.0,12.682018,235.40765,236.92932
2021-01-04 17:00:00,18.075998,80.539154,14.676,0.0,0.0,0.0,0.0,1016.57623,0.0,12.879752,243.43501,244.48618
2021-01-04 18:00:00,19.675999,73.35282,14.776,0.0,0.0,0.0,0.0,1015.29785,2.6999998,11.966953,248.83867,247.96371
2021-01-04 19:00:00,20.726,66.344025,14.226,0.0,0.0,0.0,0.0,1014.61145,4.5,11.177405,255.06853,254.62369
2021-01-04 20:00:00,21.325998,60.706913,13.426,0.0,0.0,0.0,0.0,1014.1193,4.5,9.47012,261.2539,260.2725
2021-01-04 21:00:00,21.425999,58.78227,13.026,0.0,0.0,0.0,0.0,1014.1206,0.9,7.69592,280.78424,277.8532
2021-01-04 22:00:00,20.976,60.823574,13.126,0.0,0.0,0.0,0.0,1014.51434,0.0,5.692099,304.69522,300.06848
2021-01-04 23:00:00,20.175999,63.68985,13.076,0.0,0.0,0.0,0.0,1014.8048,0.0,4.198285,329.03632,306.86996
2021-01-05 00:00:00,19.976,60.989853,12.226,0.0,0.0,0.0,0.0,1015.50037,0.0,5.6233797,309.8055,303.6901
2021-01-05 01:00:00,18.675999,64.622696,11.876,0.0,0.0,0.0,0.0,1015.8847,0.0,5.154415,335.22488,305.53775
2021-01-05 02:00:00,13.426,86.25794,11.176,0.0,0.0,0.0,0.0,1016.2249,0.0,7.5685663,2.7262611,330.9455
2021-01-05 03:00:00,13.276,89.14673,11.526,0.0,0.0,0.0,0.0,1016.4223,0.0,8.654986,16.927603,27.121223
2021-01-05 04:00:00,12.526,88.49573,10.676,0.0,0.0,0.0,0.0,1016.9125,0.0,7.9036193,30.068504,41.37842
2021-01-05 05:00:00,11.876,88.440315,10.026,0.0,0.0,0.0,0.0,1017.30347,0.0,7.9036193,30.068504,37.073162
2021-01-05 06:00:00,11.176,88.677864,9.376,0.0,0.0,0.0,0.0,1017.2955,0.0,7.653705,41.185837,43.602894
2021-01-05 07:00:00,10.726,88.93939,8.976,0.0,0.0,0.0,0.0,1017.1905,0.0,7.928177,39.47243,55.750916
2021-01-05 08:00:00,9.576,90.982864,8.176,0.0,0.0,0.0,0.0,1017.17706,0.0,7.145796,49.085716,67.557205
2021-01-05 09:00:00,9.576,90.67456,8.126,0.0,0.0,0.0,0.0,1017.17706,0.0,7.7879906,33.6901,58.627052
2021-01-05 10:00:00,9.426,90.04946,7.876,0.0,0.0,0.0,0.0,1017.1755,0.0,9.585739,34.286938,46.888172
2021-01-05 11:00:00,9.176,86.71029,7.076,0.0,0.0,0.0,0.0,1017.3716,0.0,10.296251,36.469334,47.385983
2021-01-05 12:00:00,8.926,84.62595,6.476,0.0,0.0,0.0,0.0,1017.4683,0.0,8.435069,39.805527,48.289345
2021-01-05 13:00:00,8.326,83.68523,5.726,0.0,0.0,0.0,0.0,1018.3584,0.0,8.435069,50.194473,56.82148
2021-01-05 14:00:00,9.126,78.190186,5.526,0.0,0.0,0.0,0.0,1019.16547,0.0,9.511088,60.524208,66.03751
2021-01-05 15:00:00,11.626,68.98458,6.126,0.0,0.0,0.0,0.0,1019.59326,0.0,9.793058,72.89719,75.42574
2021-01-05 16:00:00,13.976,60.594414,6.476,0.0,0.0,0.0,0.0,1019.7201,0.0,11.013882,78.6901,79.46087
2021-01-05 17:00:00,15.976,55.707626,7.126,0.0,0.0,0.0,0.0,1019.34375,0.0,10.799999,90.0,90.0
2021-01-05 18:00:00,17.425999,52.21587,7.526,0.0,0.0,0.0,0.0,1018.1638,0.9,10.829959,105.42222,105.75124
2021-01-05 19:00:00,18.476,49.381878,7.676,0.0,0.0,0.0,0.0,1016.97943,2.6999998,11.592895,115.76928,115.97434
2021-01-05 20:00:00,19.026,47.550827,7.626,0.0,0.0,0.0,0.0,1016.28766,7.2,12.096214,126.528946,126.86999
2021-01-05 21:00:00,18.876,48.822273,7.876,0.0,0.0,0.0,0.0,1015.78735,8.099999,13.044722,129.40063,130.85529
2021-01-05 22:00:00,18.126,53.658897,8.576,0.0,0.0,0.0,0.0,1015.38025,4.5,12.984975,133.87679,134.23619
2021-01-05 23:00:00,16.175999,63.427536,9.226,0.0,0.0,0.0,0.0,1015.35864,5.1,10.739832,140.44037,139.08571
2021-01-06 00:00:00,14.376,68.60387,8.676,0.0,0.0,0.0,1.0,1015.43835,28.5,11.4862,147.80429,146.76828
2021-01-06 01:00:00,13.476,71.025475,8.326,0.0,0.0,0.0,3.0,1015.5277,90.3,11.753876,139.9698,141.46979
2021-01-06 02:00:00,13.676,73.50498,9.026,0.0,0.0,0.0,0.0,1015.53,17.1,12.229406,132.61403,135.0001
2021-01-06 03:00:00,12.876,80.90077,9.676,0.0,0.0,0.0,2.0,1015.32135,73.2,10.799999,126.86998,133.1524
2021-01-06 04:00:00,13.026,83.11523,10.226,0.0,0.0,0.0,3.0,1015.12396,100.0,10.883676,124.21575,131.92245
2021-01-06 05:00:00,13.826,81.84096,10.776,0.0,0.0,0.0,2.0,1014.8338,61.199997,12.387348,125.537766,131.42357
2021-01-06 06:00:00,13.426,86.25794,11.176,0.0,0.0,0.0,2.0,1014.63007,57.0,11.4862,122.1957,130.78574
2021-01-06 07:00:00,13.226,89.14273,11.476,0.0,0.0,0.0,2.0,1014.3288,58.2,11.298495,120.65059,129.5881
2021-01-06 08:00:00,13.376,90.04189,11.776,0.0,0.0,0.0,2.0,1013.9317,56.7,11.609651,119.74479,129.17365
2021-01-06 09:00:00,13.376,91.839554,12.076,0.0,0.0,0.0,2.0,1013.7323,55.5,11.183201,123.17853,129.69904
2021-01-06 10:00:00,13.626,92.15694,12.376,0.0,0.0,0.0,3.0,1013.2368,89.4,11.4862,122.1957,130.33307
2021-01-06 11:00:00,14.426,89.82465,12.776,0.0,0.0,0.0,2.0,1012.74756,72.600006,13.104198,127.18479,133.36346
2021-01-06 12:00:00,14.626,92.215416,13.376,0.0,0.0,0.0,2.0,1012.8495,75.6,12.768586,130.426,135.53539
2021-01-06 13:00:00,15.076,91.34708,13.676,0.0,0.0,0.0,3.0,1013.2533,100.0,14.57889,122.90524,130.36446
2021-01-06 14:00:00,15.226,93.15137,14.126,0.4,0.4,0.0,51.0,1013.8529,77.100006,15.281989,136.90913,141.80127
2021-01-06 15:00:00,15.576,96.84239,15.076,0.8,0.8,0.0,53.0,1013.9565,100.0,14.255272,135.0001,141.09586
2021-01-06 16:00:00,16.626,92.92438,15.476,0.3,0.3,0.0,51.0,1013.6691,86.1,16.870138,129.80553,136.00499
2021-01-06 17:00:00,17.976,90.08626,16.325998,0.1,0.1,0.0,51.0,1012.7869,76.5,15.021105,135.97093,140.19447
2021-01-06 18:00:00,18.925999,85.96836,16.526,0.0,0.0,0.0,2.0,1011.3021,59.700005,16.199999,143.13002,146.3099
2021-01-06 19:00:00,20.376,78.31902,16.476,0.1,0.1,0.0,51.0,1009.6233,81.600006,22.206486,160.09616,160.95328
2021-01-06 20:00:00,20.425999,72.08282,15.226,0.1,0.1,0.0,51.0,1007.9292,64.5,25.212852,170.13426,170.45094
2021-01-06 21:00:00,20.976,67.25887,14.676,0.0,0.0,0.0,2.0,1006.7388,66.6,30.811037,186.70975,186.63242
2021-01-06 22:00:00,19.976,72.46656,14.876,0.1,0.1,0.0,51.0,1005.0333,18.600002,35.281837,180.58461,181.5074
2021-01-06 23:00:00,17.726,91.22389,16.276,2.4,2.4,0.0,61.0,1007.20215,100.0,23.469128,221.26851,216.06447
2021-01-07 00:00:00,13.976,94.6199,13.126,13.5,13.5,0.0,65.0,1009.2537,76.5,27.80403,318.6746,318.25204
2021-01-07 01:00:00,12.976,86.50005,10.776,1.6,1.6,0.0,61.0,1010.33875,14.1,19.914215,319.39877,320.27393
2021-01-07 02:00:00,12.076,84.40654,9.526,0.0,0.0,0.0,0.0,1011.5245,1.2,19.602652,314.256,317.15298
2021-01-07 03:00:00,11.026,74.80649,6.726,0.0,0.0,0.0,0.0,1012.11053,0.0,20.364674,315.0001,316.6135
2021-01-07 04:00:00,10.626,67.59347,4.876,0.0,0.0,0.0,0.0,1011.90674,0.0,19.376562,305.1665,307.8228
2021-01-07 05:00:00,10.776,61.096306,3.576,0.0,0.0,0.0,0.0,1012.10767,0.0,19.486609,295.14474,298.657
2021-01-07 06:00:00,10.526,58.292336,2.676,0.0,0.0,0.0,0.0,1011.9054,0.0,18.359999,298.0724,300.12424
2021-01-07 07:00:00,10.226,56.986145,2.076,0.0,0.0,0.0,0.0,1011.9019,0.0,17.388409,297.09546,300.06848
2021-01-07 08:00:00,9.576,59.09788,1.9760001,0.0,0.0,0.0,0.0,1011.695,0.0,16.394829,289.23077,293.28607
2021-01-07 09:00:00,9.676,56.236603,1.376,0.0,0.0,0.0,0.0,1011.9952,0.0,19.721298,291.41302,294.73428
2021-01-07 10:00:00,9.476,54.59073,0.776,0.0,0.0,0.0,0.0,1012.59076,2.6999998,20.288164,297.47433,299.9621
2021-01-07 11:00:00,9.076,55.476677,0.62600005,0.0,0.0,0.0,0.0,1013.08466,0.0,21.096123,306.67444,307.77576
2021-01-07 12:00:00,8.776,61.48439,1.776,0.0,0.0,0.0,0.0,1012.98145,0.0,19.373219,311.98712,314.57562
2021-01-07 13:00:00,8.276,64.28592,1.926,0.0,0.0,0.0,0.0,1013.97217,0.0,17.935081,308.48022,311.84506
2021-01-07 14:00:00,8.376,66.40245,2.476,0.0,0.0,0.0,0.0,1014.5716,0.0,18.35647,311.82007,314.5417
2021-01-07 15:00:00,9.676,63.473583,3.076,0.0,0.0,0.0,0.0,1015.38416,0.0,20.111729,315.72513,317.36627
2021-01-07 16:00:00,10.876,59.63121,3.326,0.0,0.0,0.0,0.0,1015.69714,0.0,23.277834,320.64825,321.63248
2021-01-07 17:00:00,12.026,57.648243,3.926,0.0,0.0,0.0,0.0,1015.3116,0.0,22.545315,321.48303,322.4715
2021-01-07 18:00:00,13.126,55.9401,4.526,0.0,0.0,0.0,0.0,1014.6265,0.0,21.758419,321.04407,322.3057
2021-01-07 19:00:00,13.876,54.59235,4.876,0.0,0.0,0.0,0.0,1014.336,7.2,22.771244,320.77435,321.03326
2021-01-07 20:00:00,14.476,52.147392,4.776,0.0,0.0,0.0,0.0,1014.04376,13.5,23.469128,327.52884,327.18863
2021-01-07 21:00:00,14.276,53.38124,4.926,0.0,0.0,0.0,1.0,1014.3405,45.899998,21.096123,323.32556,323.4088
2021-01-07 22:00:00,13.676,54.7306,4.726,0.0,0.0,0.0,3.0,1014.7326,90.0,20.26899,326.59216,326.5048
2021-01-07 23:00:00,12.776,57.234676,4.526,0.0,0.0,0.0,3.0,1015.3204,90.0,18.193361,332.928,332.78397
2021-01-08 00:00:00,10.876,61.55183,3.776,0.0,0.0,0.0,3.0,1016.5943,90.0,15.629971,345.32355,344.6044
2021-01-08 01:00:00,10.176,64.0383,3.676,0.0,0.0,0.0,2.0,1017.28375,77.4,14.561099,351.4693,350.53775
2021-01-08 02:00:00,9.476,67.11289,3.676,0.0,0.0,0.0,2.0,1018.1725,64.799995,11.879999,360.0,359.029
2021-01-08 03:00:00,9.076,68.70148,3.626,0.0,0.0,0.0,3.0,1019.16473,90.0,10.823973,356.186,357.95462
2021-01-08 04:00:00,9.226,65.88619,3.176,0.0,0.0,0.0,3.0,1019.6647,88.2,13.679999,360.0,360.0
2021-01-08 05:00:00,9.026,64.91585,2.776,0.0,0.0,0.0,2.0,1020.26056,73.799995,13.32,360.0,359.10486
2021-01-08 06:00:00,8.676,64.83685,2.426,0.0,0.0,0.0,1.0,1020.15674,29.699999,11.659777,351.11942,353.23392
2021-01-08 07:00:00,7.726,68.909065,2.376,0.0,0.0,0.0,1.0,1019.9461,20.699999,9.449572,342.25522,348.6901
2021-01-08 08:00:00,7.176,72.0561,2.476,0.0,0.0,0.0,2.0,1020.23846,78.299995,7.8954163,335.77228,344.6498
2021-01-08 09:00:00,7.526,70.60382,2.526,0.0,0.0,0.0,2.0,1020.0433,57.6,9.504273,335.37646,343.49554
2021-01-08 10:00:00,6.876,75.13515,2.776,0.0,0.0,0.0,0.0,1020.33466,2.6999998,9.83268,336.2505,342.47433
2021-01-08 11:00:00,6.176,80.81866,3.126,0.0,0.0,0.0,1.0,1021.024,32.399998,9.531505,349.11453,354.3825
2021-01-08 12:00:00,6.076,81.37821,3.126,0.0,0.0,0.0,0.0,1021.3217,1.8,9.746631,355.76367,359.06082
2021-01-08 13:00:00,5.376,85.11691,3.076,0.0,0.0,0.0,0.0,1022.21014,1.8,9.255571,346.50424,354.19336
2021-01-08 14:00:00,5.876,83.68417,3.326,0.0,0.0,0.0,0.0,1023.0136,8.099999,10.739833,346.42953,353.9911
2021-01-08 15:00:00,7.676,75.53876,3.626,0.0,0.0,0.0,0.0,1023.8327,0.9,11.212135,354.47253,357.3975
2021-01-08 16:00:00,9.276,66.83394,3.426,0.0,0.0,0.0,0.0,1024.6492,4.5,10.799999,360.0,1.397161
2021-01-08 17:00:00,10.526,59.33442,2.926,0.0,0.0,0.0,2.0,1024.1655,70.2,12.261158,3.3664,5.0795207
2021-01-08 18:00:00,11.076,58.224667,3.176,0.0,0.0,0.0,3.0,1023.0755,90.0,12.287555,354.95764,356.186
2021-01-08 19:00:00,11.276,57.661224,3.226,0.0,0.0,0.0,3.0,1022.1806,90.0,13.1041975,344.05453,344.21918
2021-01-08 20:00:00,11.826,55.996925,3.326,0.0,0.0,0.0,3.0,1021.589,84.6,14.578888,339.77505,340.20102
2021-01-08 21:00:00,11.926,55.23764,3.226,0.0,0.0,0.0,0.0,1021.1916,0.0,15.034041,343.3007,343.49554
2021-01-08 22:00:00,11.676,55.563866,3.076,0.0,0.0,0.0,0.0,1020.6903,3.0,13.207634,342.5527,342.64587
2021-01-08 23:00:00,10.576,60.833134,3.326,0.0,0.0,0.0,1.0,1021.0762,21.300001,10.636766,336.0375,337.3801
2021-01-09 00:00:00,7.376,72.607285,2.776,0.0,0.0,0.0,0.0,1022.3341,0.9,7.8625183,344.05453,350.18076
2021-01-09 01:00:00,6.976,74.094475,2.676,0.0,0.0,0.0,0.0,1022.8276,2.1,10.464798,356.0549,358.18173
2021-01-09 02:00:00,6.126,77.99862,2.576,0.0,0.0,0.0,0.0,1023.4155,0.9,9.72,360.0,3.8140097
2021-01-09 03:00:00,5.276,81.84947,2.426,0.0,0.0,0.0,0.0,1023.60425,1.8,7.9526596,5.19435,7.3859525
2021-01-09 04:00:00,4.726,83.84292,2.226,0.0,0.0,0.0,0.0,1023.79706,0.9,7.771331,13.392516,16.09089
2021-01-09 05:00:00,4.326,84.094666,1.876,0.0,0.0,0.0,0.0,1023.79193,0.0,8.209263,15.255177,19.722366
2021-01-09 06:00:00,3.576,87.07197,1.626,0.0,0.0,0.0,0.0,1023.5837,0.0,6.638072,12.528798,22.89059
2021-01-09 07:00:00,2.876,91.48518,1.626,0.0,0.0,0.0,0.0,1023.7743,0.0,5.6920996,18.435053,33.6901
2021-01-09 08:00:00,2.426,93.4447,1.4760001,0.0,0.0,0.0,0.0,1023.6688,0.0,5.634891,26.564985,41.185837
2021-01-09 09:00:00,1.626,95.443405,0.976,0.0,0.0,0.0,0.0,1023.659,0.0,8.089993,20.854538,39.61066
2021-01-09 10:00:00,1.576,95.09869,0.87600005,0.0,0.0,0.0,0.0,1023.5586,0.0,6.725354,15.524177,36.573124
2021-01-09 11:00:00,1.376,95.09085,0.676,0.0,0.0,0.0,0.0,1023.7553,2.1000001,6.379216,16.389616,34.8754
2021-01-09 12:00:00,1.776,95.44886,1.126,0.0,0.0,0.0,0.0,1023.8602,6.6000004,7.2359104,5.7105074,19.983198
2021-01-09 13:00:00,1.526,95.783875,0.926,0.0,0.0,0.0,0.0,1024.3553,6.3,8.049845,10.304792,20.806877
